"","type","street","month","latitude","longitude","ward"
"15447","vehicle-crime","On or near Parking Area","2017-02","52.484538","-1.907288","Ladywood"
"15448","vehicle-crime","On or near Nightclub","2017-02","52.475316","-1.898415","Nechells"
"15449","vehicle-crime","On or near Parking Area","2017-02","52.484538","-1.907288","Ladywood"
"15450","vehicle-crime","On or near Parking Area","2017-02","52.484538","-1.907288","Ladywood"
"15451","vehicle-crime","On or near Bishop Street","2017-02","52.470691","-1.893406","Nechells"
"15452","vehicle-crime","On or near Shepherds Gardens","2017-02","52.473017","-1.913216","Ladywood"
"15453","vehicle-crime","On or near Waterloo Street","2017-02","52.480173","-1.900745","Ladywood"
"15454","vehicle-crime","On or near Petrol Station","2017-02","52.483640","-1.878811","Nechells"
"15455","vehicle-crime","On or near Pedestrian Subway","2017-02","52.475237","-1.900241","Ladywood"
"15456","vehicle-crime","On or near Parking Area","2017-02","52.484538","-1.907288","Ladywood"
"15457","vehicle-crime","On or near Liverpool Street","2017-02","52.476665","-1.879287","Nechells"
"15458","vehicle-crime","On or near Cambridge Street","2017-02","52.480107","-1.908490","Ladywood"
"15459","vehicle-crime","On or near Parking Area","2017-02","52.477729","-1.914870","Ladywood"
"15460","vehicle-crime","On or near Parking Area","2017-02","52.477729","-1.914870","Ladywood"
"15461","vehicle-crime","On or near Rea Street","2017-02","52.473968","-1.888672","Nechells"
"15462","vehicle-crime","On or near Islington Row","2017-02","52.472264","-1.915823","Ladywood"
"15463","vehicle-crime","On or near Nightclub","2017-02","52.475648","-1.887490","Nechells"
"15464","vehicle-crime","On or near Belmont Row","2017-02","52.484417","-1.882726","Nechells"
"15465","vehicle-crime","On or near Kelsall Croft","2017-02","52.481778","-1.919471","Ladywood"
"15466","vehicle-crime","On or near Parking Area","2017-02","52.475494","-1.896280","Nechells"
"15467","vehicle-crime","On or near Hack Street","2017-02","52.475695","-1.880806","Nechells"
"15468","vehicle-crime","On or near Parking Area","2017-02","52.480565","-1.908136","Ladywood"
"15469","vehicle-crime","On or near Pedestrian Subway","2017-02","52.485072","-1.900145","Aston"
"15470","vehicle-crime","On or near Curzon Street","2017-02","52.482458","-1.883320","Nechells"
"15471","vehicle-crime","On or near B4135","2017-02","52.482293","-1.910620","Ladywood"
"15472","vehicle-crime","On or near Parking Area","2017-02","52.477435","-1.906699","Ladywood"
"15473","vehicle-crime","On or near St Martin's Street","2017-02","52.473388","-1.915894","Ladywood"
"15474","vehicle-crime","On or near Rake Way","2017-02","52.474276","-1.913743","Ladywood"
"15475","vehicle-crime","On or near Parking Area","2017-02","52.488407","-1.912140","Ladywood"
"15476","vehicle-crime","On or near Pedestrian Subway","2017-02","52.475237","-1.900241","Ladywood"
"15477","vehicle-crime","On or near Tenby Street North","2017-02","52.486089","-1.914147","Ladywood"
"15478","vehicle-crime","On or near Parking Area","2017-02","52.484538","-1.907288","Ladywood"
"15479","vehicle-crime","On or near Temple Street","2017-02","52.479929","-1.899229","Ladywood"
"15480","vehicle-crime","On or near St Helens Passage","2017-02","52.485044","-1.910320","Ladywood"
"15481","vehicle-crime","On or near Charlotte Street","2017-02","52.483154","-1.907571","Ladywood"
